"City","Name","Category","Price","Rating"
"Frisco","Big Tex Grill of Frisco #8677","Tex-Mex","$$","3.8"
"Pasadena","Blue Bonnet Kitchen of Pasadena #8678","Steakhouse","$$$","3.8"
"Mesquite","Yellow Rose Taqueria of Mesquite #8679","Seafood","$$$$","3.6"
"Austin","Alamo Smokehouse of Austin #8680","Southern","$","4.1"
"Houston","Pecos Table of Houston #8681","Bistro","$$","5.0"
"Dallas","Lone Star Pit of Dallas #8682","BBQ","$$$","4.5"
"San Antonio","Big Tex Grill of San Antonio #8683","Tex-Mex","$$$$","3.9"
"Fort Worth","Blue Bonnet Kitchen of Fort Worth #8684","Steakhouse","$","3.6"
"El Paso","Yellow Rose Taqueria of El Paso #8685","Seafood","$$","4.2"
"Arlington","Alamo Smokehouse of Arlington #8686","Southern","$$$","3.7"
"Corpus Christi","Pecos Table of Corpus Christi #8687","Bistro","$$$$","4.8"
"Plano","Lone Star Pit of Plano #8688","BBQ","$","4.6"
"Laredo","Big Tex Grill of Laredo #8689","Tex-Mex","$$","4.8"
"Lubbock","Blue Bonnet Kitchen of Lubbock #8690","Steakhouse","$$$","4.2"
"Garland","Yellow Rose Taqueria of Garland #8691","Seafood","$$$$","4.4"
"Irving","Alamo Smokehouse of Irving #8692","Southern","$","4.5"
"Amarillo","Pecos Table of Amarillo #8693","Bistro","$$","4.9"
"Grand Prairie","Lone Star Pit of Grand Prairie #8694","BBQ","$$$","4.8"
"Brownsville","Big Tex Grill of Brownsville #8695","Tex-Mex","$$$$","4.6"
"McKinney","Blue Bonnet Kitchen of McKinney #8696","Steakhouse","$","3.8"
"Frisco","Yellow Rose Taqueria of Frisco #8697","Seafood","$$","4.3"
"Pasadena","Alamo Smokehouse of Pasadena #8698","Southern","$$$","3.7"
"Mesquite","Pecos Table of Mesquite #8699","Bistro","$$$$","3.6"
"Austin","Lone Star Pit of Austin #8700","BBQ","$","3.6"
"Houston","Big Tex Grill of Houston #8701","Tex-Mex","$$","4.0"
"Dallas","Blue Bonnet Kitchen of Dallas #8702","Steakhouse","$$$","4.3"
"San Antonio","Yellow Rose Taqueria of San Antonio #8703","Seafood","$$$$","4.5"
"Fort Worth","Alamo Smokehouse of Fort Worth #8704","Southern","$","3.6"
"El Paso","Pecos Table of El Paso #8705","Bistro","$$","3.6"
"Arlington","Lone Star Pit of Arlington #8706","BBQ","$$$","4.8"
"Corpus Christi","Big Tex Grill of Corpus Christi #8707","Tex-Mex","$$$$","3.5"
"Plano","Blue Bonnet Kitchen of Plano #8708","Steakhouse","$","5.0"
"Laredo","Yellow Rose Taqueria of Laredo #8709","Seafood","$$","4.5"
"Lubbock","Alamo Smokehouse of Lubbock #8710","Southern","$$$","4.9"
"Garland","Pecos Table of Garland #8711","Bistro","$$$$","4.5"
"Irving","Lone Star Pit of Irving #8712","BBQ","$","4.6"
"Amarillo","Big Tex Grill of Amarillo #8713","Tex-Mex","$$","4.4"
"Grand Prairie","Blue Bonnet Kitchen of Grand Prairie #8714","Steakhouse","$$$","4.4"
"Brownsville","Yellow Rose Taqueria of Brownsville #8715","Seafood","$$$$","3.5"
"McKinney","Alamo Smokehouse of McKinney #8716","Southern","$","4.7"
"Frisco","Pecos Table of Frisco #8717","Bistro","$$","3.6"
"Pasadena","Lone Star Pit of Pasadena #8718","BBQ","$$$","3.8"
"Mesquite","Big Tex Grill of Mesquite #8719","Tex-Mex","$$$$","4.4"
"Austin","Blue Bonnet Kitchen of Austin #8720","Steakhouse","$","3.5"
"Houston","Yellow Rose Taqueria of Houston #8721","Seafood","$$","4.9"
"Dallas","Alamo Smokehouse of Dallas #8722","Southern","$$$","4.7"
"San Antonio","Pecos Table of San Antonio #8723","Bistro","$$$$","4.3"
"Fort Worth","Lone Star Pit of Fort Worth #8724","BBQ","$","4.2"
"El Paso","Big Tex Grill of El Paso #8725","Tex-Mex","$$","4.0"
"Arlington","Blue Bonnet Kitchen of Arlington #8726","Steakhouse","$$$","4.8"
"Corpus Christi","Yellow Rose Taqueria of Corpus Christi #8727","Seafood","$$$$","3.7"
"Plano","Alamo Smokehouse of Plano #8728","Southern","$","4.7"
"Laredo","Pecos Table of Laredo #8729","Bistro","$$","4.2"
"Lubbock","Lone Star Pit of Lubbock #8730","BBQ","$$$","4.6"
"Garland","Big Tex Grill of Garland #8731","Tex-Mex","$$$$","3.9"
"Irving","Blue Bonnet Kitchen of Irving #8732","Steakhouse","$","4.3"
"Amarillo","Yellow Rose Taqueria of Amarillo #8733","Seafood","$$","4.3"
"Grand Prairie","Alamo Smokehouse of Grand Prairie #8734","Southern","$$$","4.4"
"Brownsville","Pecos Table of Brownsville #8735","Bistro","$$$$","4.8"
"McKinney","Lone Star Pit of McKinney #8736","BBQ","$","4.7"
"Frisco","Big Tex Grill of Frisco #8737","Tex-Mex","$$","4.7"
"Pasadena","Blue Bonnet Kitchen of Pasadena #8738","Steakhouse","$$$","3.6"
"Mesquite","Yellow Rose Taqueria of Mesquite #8739","Seafood","$$$$","4.3"
"Austin","Alamo Smokehouse of Austin #8740","Southern","$","4.1"
"Houston","Pecos Table of Houston #8741","Bistro","$$","3.8"
"Dallas","Lone Star Pit of Dallas #8742","BBQ","$$$","4.5"
"San Antonio","Big Tex Grill of San Antonio #8743","Tex-Mex","$$$$","4.2"
"Fort Worth","Blue Bonnet Kitchen of Fort Worth #8744","Steakhouse","$","4.5"
"El Paso","Yellow Rose Taqueria of El Paso #8745","Seafood","$$","4.1"
"Arlington","Alamo Smokehouse of Arlington #8746","Southern","$$$","4.8"
"Corpus Christi","Pecos Table of Corpus Christi #8747","Bistro","$$$$","3.8"
"Plano","Lone Star Pit of Plano #8748","BBQ","$","3.6"
"Laredo","Big Tex Grill of Laredo #8749","Tex-Mex","$$","3.9"
"Lubbock","Blue Bonnet Kitchen of Lubbock #8750","Steakhouse","$$$","4.1"
"Garland","Yellow Rose Taqueria of Garland #8751","Seafood","$$$$","4.3"
"Irving","Alamo Smokehouse of Irving #8752","Southern","$","4.3"
"Amarillo","Pecos Table of Amarillo #8753","Bistro","$$","4.2"
"Grand Prairie","Lone Star Pit of Grand Prairie #8754","BBQ","$$$","4.9"
"Brownsville","Big Tex Grill of Brownsville #8755","Tex-Mex","$$$$","4.3"
"McKinney","Blue Bonnet Kitchen of McKinney #8756","Steakhouse","$","5.0"
"Frisco","Yellow Rose Taqueria of Frisco #8757","Seafood","$$","4.8"
"Pasadena","Alamo Smokehouse of Pasadena #8758","Southern","$$$","4.5"
"Mesquite","Pecos Table of Mesquite #8759","Bistro","$$$$","3.7"
"Austin","Lone Star Pit of Austin #8760","BBQ","$","3.8"
"Houston","Big Tex Grill of Houston #8761","Tex-Mex","$$","4.4"
"Dallas","Blue Bonnet Kitchen of Dallas #8762","Steakhouse","$$$","4.2"
"San Antonio","Yellow Rose Taqueria of San Antonio #8763","Seafood","$$$$","4.3"
"Fort Worth","Alamo Smokehouse of Fort Worth #8764","Southern","$","3.7"
"El Paso","Pecos Table of El Paso #8765","Bistro","$$","4.2"
"Arlington","Lone Star Pit of Arlington #8766","BBQ","$$$","4.4"
"Corpus Christi","Big Tex Grill of Corpus Christi #8767","Tex-Mex","$$$$","4.6"
"Plano","Blue Bonnet Kitchen of Plano #8768","Steakhouse","$","3.8"
"Laredo","Yellow Rose Taqueria of Laredo #8769","Seafood","$$","4.5"
"Lubbock","Alamo Smokehouse of Lubbock #8770","Southern","$$$","4.3"
"Garland","Pecos Table of Garland #8771","Bistro","$$$$","3.9"
"Irving","Lone Star Pit of Irving #8772","BBQ","$","3.9"
"Amarillo","Big Tex Grill of Amarillo #8773","Tex-Mex","$$","4.8"
"Grand Prairie","Blue Bonnet Kitchen of Grand Prairie #8774","Steakhouse","$$$","4.1"
"Brownsville","Yellow Rose Taqueria of Brownsville #8775","Seafood","$$$$","4.1"
"McKinney","Alamo Smokehouse of McKinney #8776","Southern","$","3.6"
"Frisco","Pecos Table of Frisco #8777","Bistro","$$","3.7"
"Pasadena","Lone Star Pit of Pasadena #8778","BBQ","$$$","3.9"
"Mesquite","Big Tex Grill of Mesquite #8779","Tex-Mex","$$$$","4.2"
"Austin","Blue Bonnet Kitchen of Austin #8780","Steakhouse","$","3.8"
"Houston","Yellow Rose Taqueria of Houston #8781","Seafood","$$","4.7"
"Dallas","Alamo Smokehouse of Dallas #8782","Southern","$$$","3.9"
"San Antonio","Pecos Table of San Antonio #8783","Bistro","$$$$","4.1"
"Fort Worth","Lone Star Pit of Fort Worth #8784","BBQ","$","3.7"
"El Paso","Big Tex Grill of El Paso #8785","Tex-Mex","$$","4.6"
"Arlington","Blue Bonnet Kitchen of Arlington #8786","Steakhouse","$$$","3.9"
"Corpus Christi","Yellow Rose Taqueria of Corpus Christi #8787","Seafood","$$$$","4.7"
"Plano","Alamo Smokehouse of Plano #8788","Southern","$","4.1"
"Laredo","Pecos Table of Laredo #8789","Bistro","$$","4.6"
"Lubbock","Lone Star Pit of Lubbock #8790","BBQ","$$$","3.8"
"Garland","Big Tex Grill of Garland #8791","Tex-Mex","$$$$","4.5"
"Irving","Blue Bonnet Kitchen of Irving #8792","Steakhouse","$","4.0"
"Amarillo","Yellow Rose Taqueria of Amarillo #8793","Seafood","$$","3.6"
"Grand Prairie","Alamo Smokehouse of Grand Prairie #8794","Southern","$$$","4.1"
"Brownsville","Pecos Table of Brownsville #8795","Bistro","$$$$","3.6"
"McKinney","Lone Star Pit of McKinney #8796","BBQ","$","3.6"
"Frisco","Big Tex Grill of Frisco #8797","Tex-Mex","$$","4.2"
"Pasadena","Blue Bonnet Kitchen of Pasadena #8798","Steakhouse","$$$","4.5"
"Mesquite","Yellow Rose Taqueria of Mesquite #8799","Seafood","$$$$","3.8"
"Austin","Alamo Smokehouse of Austin #8800","Southern","$","4.9"
"Houston","Pecos Table of Houston #8801","Bistro","$$","3.9"
"Dallas","Lone Star Pit of Dallas #8802","BBQ","$$$","5.0"
"San Antonio","Big Tex Grill of San Antonio #8803","Tex-Mex","$$$$","4.6"
"Fort Worth","Blue Bonnet Kitchen of Fort Worth #8804","Steakhouse","$","3.6"
"El Paso","Yellow Rose Taqueria of El Paso #8805","Seafood","$$","4.1"
"Arlington","Alamo Smokehouse of Arlington #8806","Southern","$$$","4.0"
"Corpus Christi","Pecos Table of Corpus Christi #8807","Bistro","$$$$","4.1"
"Plano","Lone Star Pit of Plano #8808","BBQ","$","3.9"
"Laredo","Big Tex Grill of Laredo #8809","Tex-Mex","$$","4.8"
"Lubbock","Blue Bonnet Kitchen of Lubbock #8810","Steakhouse","$$$","3.8"
"Garland","Yellow Rose Taqueria of Garland #8811","Seafood","$$$$","4.6"
"Irving","Alamo Smokehouse of Irving #8812","Southern","$","4.7"
"Amarillo","Pecos Table of Amarillo #8813","Bistro","$$","4.9"
"Grand Prairie","Lone Star Pit of Grand Prairie #8814","BBQ","$$$","3.9"
"Brownsville","Big Tex Grill of Brownsville #8815","Tex-Mex","$$$$","4.3"
"McKinney","Blue Bonnet Kitchen of McKinney #8816","Steakhouse","$","4.5"
"Frisco","Yellow Rose Taqueria of Frisco #8817","Seafood","$$","4.4"
"Pasadena","Alamo Smokehouse of Pasadena #8818","Southern","$$$","4.2"
"Mesquite","Pecos Table of Mesquite #8819","Bistro","$$$$","4.9"
"Austin","Lone Star Pit of Austin #8820","BBQ","$","4.7"
"Houston","Big Tex Grill of Houston #8821","Tex-Mex","$$","4.5"
"Dallas","Blue Bonnet Kitchen of Dallas #8822","Steakhouse","$$$","4.0"
"San Antonio","Yellow Rose Taqueria of San Antonio #8823","Seafood","$$$$","4.1"
"Fort Worth","Alamo Smokehouse of Fort Worth #8824","Southern","$","4.6"
"El Paso","Pecos Table of El Paso #8825","Bistro","$$","4.8"
"Arlington","Lone Star Pit of Arlington #8826","BBQ","$$$","4.7"
"Corpus Christi","Big Tex Grill of Corpus Christi #8827","Tex-Mex","$$$$","4.3"
"Plano","Blue Bonnet Kitchen of Plano #8828","Steakhouse","$","3.8"
"Laredo","Yellow Rose Taqueria of Laredo #8829","Seafood","$$","3.8"
"Lubbock","Alamo Smokehouse of Lubbock #8830","Southern","$$$","3.7"
"Garland","Pecos Table of Garland #8831","Bistro","$$$$","4.0"
"Irving","Lone Star Pit of Irving #8832","BBQ","$","3.8"
"Amarillo","Big Tex Grill of Amarillo #8833","Tex-Mex","$$","4.0"
"Grand Prairie","Blue Bonnet Kitchen of Grand Prairie #8834","Steakhouse","$$$","5.0"
"Brownsville","Yellow Rose Taqueria of Brownsville #8835","Seafood","$$$$","3.9"
"McKinney","Alamo Smokehouse of McKinney #8836","Southern","$","4.0"
"Frisco","Pecos Table of Frisco #8837","Bistro","$$","3.7"
"Pasadena","Lone Star Pit of Pasadena #8838","BBQ","$$$","4.0"
"Mesquite","Big Tex Grill of Mesquite #8839","Tex-Mex","$$$$","4.2"
"Austin","Blue Bonnet Kitchen of Austin #8840","Steakhouse","$","4.7"
"Houston","Yellow Rose Taqueria of Houston #8841","Seafood","$$","4.0"
"Dallas","Alamo Smokehouse of Dallas #8842","Southern","$$$","5.0"
"San Antonio","Pecos Table of San Antonio #8843","Bistro","$$$$","3.8"
"Fort Worth","Lone Star Pit of Fort Worth #8844","BBQ","$","4.6"
"El Paso","Big Tex Grill of El Paso #8845","Tex-Mex","$$","3.8"
"Arlington","Blue Bonnet Kitchen of Arlington #8846","Steakhouse","$$$","4.0"
"Corpus Christi","Yellow Rose Taqueria of Corpus Christi #8847","Seafood","$$$$","3.7"
"Plano","Alamo Smokehouse of Plano #8848","Southern","$","4.2"
"Laredo","Pecos Table of Laredo #8849","Bistro","$$","4.9"
"Lubbock","Lone Star Pit of Lubbock #8850","BBQ","$$$","4.9"
"Garland","Big Tex Grill of Garland #8851","Tex-Mex","$$$$","4.5"
"Irving","Blue Bonnet Kitchen of Irving #8852","Steakhouse","$","4.5"
"Amarillo","Yellow Rose Taqueria of Amarillo #8853","Seafood","$$","4.9"
"Grand Prairie","Alamo Smokehouse of Grand Prairie #8854","Southern","$$$","3.7"
"Brownsville","Pecos Table of Brownsville #8855","Bistro","$$$$","3.7"
"McKinney","Lone Star Pit of McKinney #8856","BBQ","$","4.6"
"Frisco","Big Tex Grill of Frisco #8857","Tex-Mex","$$","4.6"
"Pasadena","Blue Bonnet Kitchen of Pasadena #8858","Steakhouse","$$$","4.0"
"Mesquite","Yellow Rose Taqueria of Mesquite #8859","Seafood","$$$$","4.4"
"Austin","Alamo Smokehouse of Austin #8860","Southern","$","4.4"
"Houston","Pecos Table of Houston #8861","Bistro","$$","4.2"
"Dallas","Lone Star Pit of Dallas #8862","BBQ","$$$","4.1"
"San Antonio","Big Tex Grill of San Antonio #8863","Tex-Mex","$$$$","4.4"
"Fort Worth","Blue Bonnet Kitchen of Fort Worth #8864","Steakhouse","$","4.9"
"El Paso","Yellow Rose Taqueria of El Paso #8865","Seafood","$$","4.4"
"Arlington","Alamo Smokehouse of Arlington #8866","Southern","$$$","4.0"
"Corpus Christi","Pecos Table of Corpus Christi #8867","Bistro","$$$$","4.0"
"Plano","Lone Star Pit of Plano #8868","BBQ","$","5.0"
"Laredo","Big Tex Grill of Laredo #8869","Tex-Mex","$$","4.5"
"Lubbock","Blue Bonnet Kitchen of Lubbock #8870","Steakhouse","$$$","4.7"
"Garland","Yellow Rose Taqueria of Garland #8871","Seafood","$$$$","4.2"
"Irving","Alamo Smokehouse of Irving #8872","Southern","$","4.5"
"Amarillo","Pecos Table of Amarillo #8873","Bistro","$$","3.7"
"Grand Prairie","Lone Star Pit of Grand Prairie #8874","BBQ","$$$","4.2"
"Brownsville","Big Tex Grill of Brownsville #8875","Tex-Mex","$$$$","4.6"
"McKinney","Blue Bonnet Kitchen of McKinney #8876","Steakhouse","$","4.3"
"Frisco","Yellow Rose Taqueria of Frisco #8877","Seafood","$$","4.9"
"Pasadena","Alamo Smokehouse of Pasadena #8878","Southern","$$$","4.8"
"Mesquite","Pecos Table of Mesquite #8879","Bistro","$$$$","3.7"
"Austin","Lone Star Pit of Austin #8880","BBQ","$","3.8"
"Houston","Big Tex Grill of Houston #8881","Tex-Mex","$$","4.9"
"Dallas","Blue Bonnet Kitchen of Dallas #8882","Steakhouse","$$$","4.7"
"San Antonio","Yellow Rose Taqueria of San Antonio #8883","Seafood","$$$$","4.8"
"Fort Worth","Alamo Smokehouse of Fort Worth #8884","Southern","$","4.5"
"El Paso","Pecos Table of El Paso #8885","Bistro","$$","3.8"
"Arlington","Lone Star Pit of Arlington #8886","BBQ","$$$","3.8"
"Corpus Christi","Big Tex Grill of Corpus Christi #8887","Tex-Mex","$$$$","3.7"
"Plano","Blue Bonnet Kitchen of Plano #8888","Steakhouse","$","4.9"
"Laredo","Yellow Rose Taqueria of Laredo #8889","Seafood","$$","3.8"
"Lubbock","Alamo Smokehouse of Lubbock #8890","Southern","$$$","3.6"
"Garland","Pecos Table of Garland #8891","Bistro","$$$$","4.4"
"Irving","Lone Star Pit of Irving #8892","BBQ","$","4.6"
"Amarillo","Big Tex Grill of Amarillo #8893","Tex-Mex","$$","4.4"
"Grand Prairie","Blue Bonnet Kitchen of Grand Prairie #8894","Steakhouse","$$$","4.1"
"Brownsville","Yellow Rose Taqueria of Brownsville #8895","Seafood","$$$$","4.2"
"McKinney","Alamo Smokehouse of McKinney #8896","Southern","$","4.3"
"Frisco","Pecos Table of Frisco #8897","Bistro","$$","3.7"
"Pasadena","Lone Star Pit of Pasadena #8898","BBQ","$$$","4.9"
"Mesquite","Big Tex Grill of Mesquite #8899","Tex-Mex","$$$$","4.5"
"Austin","Blue Bonnet Kitchen of Austin #8900","Steakhouse","$","4.1"
"Houston","Yellow Rose Taqueria of Houston #8901","Seafood","$$","3.5"
"Dallas","Alamo Smokehouse of Dallas #8902","Southern","$$$","3.7"
"San Antonio","Pecos Table of San Antonio #8903","Bistro","$$$$","4.0"
"Fort Worth","Lone Star Pit of Fort Worth #8904","BBQ","$","4.7"
"El Paso","Big Tex Grill of El Paso #8905","Tex-Mex","$$","4.5"
"Arlington","Blue Bonnet Kitchen of Arlington #8906","Steakhouse","$$$","4.5"
"Corpus Christi","Yellow Rose Taqueria of Corpus Christi #8907","Seafood","$$$$","4.0"
"Plano","Alamo Smokehouse of Plano #8908","Southern","$","5.0"
"Laredo","Pecos Table of Laredo #8909","Bistro","$$","4.9"
"Lubbock","Lone Star Pit of Lubbock #8910","BBQ","$$$","3.8"
"Garland","Big Tex Grill of Garland #8911","Tex-Mex","$$$$","4.3"
"Irving","Blue Bonnet Kitchen of Irving #8912","Steakhouse","$","4.9"
"Amarillo","Yellow Rose Taqueria of Amarillo #8913","Seafood","$$","3.6"
"Grand Prairie","Alamo Smokehouse of Grand Prairie #8914","Southern","$$$","3.6"
"Brownsville","Pecos Table of Brownsville #8915","Bistro","$$$$","4.2"
"McKinney","Lone Star Pit of McKinney #8916","BBQ","$","4.7"
"Frisco","Big Tex Grill of Frisco #8917","Tex-Mex","$$","4.2"
"Pasadena","Blue Bonnet Kitchen of Pasadena #8918","Steakhouse","$$$","4.1"
"Mesquite","Yellow Rose Taqueria of Mesquite #8919","Seafood","$$$$","4.6"
"Austin","Alamo Smokehouse of Austin #8920","Southern","$","4.0"
"Houston","Pecos Table of Houston #8921","Bistro","$$","4.6"
"Dallas","Lone Star Pit of Dallas #8922","BBQ","$$$","5.0"
"San Antonio","Big Tex Grill of San Antonio #8923","Tex-Mex","$$$$","4.9"
"Fort Worth","Blue Bonnet Kitchen of Fort Worth #8924","Steakhouse","$","4.2"
"El Paso","Yellow Rose Taqueria of El Paso #8925","Seafood","$$","4.8"
"Arlington","Alamo Smokehouse of Arlington #8926","Southern","$$$","4.7"
"Corpus Christi","Pecos Table of Corpus Christi #8927","Bistro","$$$$","3.7"
"Plano","Lone Star Pit of Plano #8928","BBQ","$","3.6"
"Laredo","Big Tex Grill of Laredo #8929","Tex-Mex","$$","4.9"
"Lubbock","Blue Bonnet Kitchen of Lubbock #8930","Steakhouse","$$$","3.7"
"Garland","Yellow Rose Taqueria of Garland #8931","Seafood","$$$$","4.3"
"Irving","Alamo Smokehouse of Irving #8932","Southern","$","4.1"
"Amarillo","Pecos Table of Amarillo #8933","Bistro","$$","3.9"
"Grand Prairie","Lone Star Pit of Grand Prairie #8934","BBQ","$$$","4.2"
"Brownsville","Big Tex Grill of Brownsville #8935","Tex-Mex","$$$$","3.8"
"McKinney","Blue Bonnet Kitchen of McKinney #8936","Steakhouse","$","4.9"
"Frisco","Yellow Rose Taqueria of Frisco #8937","Seafood","$$","4.9"
"Pasadena","Alamo Smokehouse of Pasadena #8938","Southern","$$$","4.4"
"Mesquite","Pecos Table of Mesquite #8939","Bistro","$$$$","4.7"
"Austin","Lone Star Pit of Austin #8940","BBQ","$","4.0"
"Houston","Big Tex Grill of Houston #8941","Tex-Mex","$$","4.0"
"Dallas","Blue Bonnet Kitchen of Dallas #8942","Steakhouse","$$$","4.1"
"San Antonio","Yellow Rose Taqueria of San Antonio #8943","Seafood","$$$$","3.8"
"Fort Worth","Alamo Smokehouse of Fort Worth #8944","Southern","$","5.0"
"El Paso","Pecos Table of El Paso #8945","Bistro","$$","4.0"
"Arlington","Lone Star Pit of Arlington #8946","BBQ","$$$","5.0"
"Corpus Christi","Big Tex Grill of Corpus Christi #8947","Tex-Mex","$$$$","4.4"
"Plano","Blue Bonnet Kitchen of Plano #8948","Steakhouse","$","4.6"
"Laredo","Yellow Rose Taqueria of Laredo #8949","Seafood","$$","4.1"
"Lubbock","Alamo Smokehouse of Lubbock #8950","Southern","$$$","3.5"
"Garland","Pecos Table of Garland #8951","Bistro","$$$$","4.4"
"Irving","Lone Star Pit of Irving #8952","BBQ","$","4.1"
"Amarillo","Big Tex Grill of Amarillo #8953","Tex-Mex","$$","3.8"
"Grand Prairie","Blue Bonnet Kitchen of Grand Prairie #8954","Steakhouse","$$$","4.3"
"Brownsville","Yellow Rose Taqueria of Brownsville #8955","Seafood","$$$$","3.6"
"McKinney","Alamo Smokehouse of McKinney #8956","Southern","$","3.6"
"Frisco","Pecos Table of Frisco #8957","Bistro","$$","4.6"
"Pasadena","Lone Star Pit of Pasadena #8958","BBQ","$$$","4.1"
"Mesquite","Big Tex Grill of Mesquite #8959","Tex-Mex","$$$$","3.9"
"Austin","Blue Bonnet Kitchen of Austin #8960","Steakhouse","$","4.9"
"Houston","Yellow Rose Taqueria of Houston #8961","Seafood","$$","4.2"
"Dallas","Alamo Smokehouse of Dallas #8962","Southern","$$$","4.8"
"San Antonio","Pecos Table of San Antonio #8963","Bistro","$$$$","4.7"
"Fort Worth","Lone Star Pit of Fort Worth #8964","BBQ","$","5.0"
"El Paso","Big Tex Grill of El Paso #8965","Tex-Mex","$$","4.5"
"Arlington","Blue Bonnet Kitchen of Arlington #8966","Steakhouse","$$$","4.3"
"Corpus Christi","Yellow Rose Taqueria of Corpus Christi #8967","Seafood","$$$$","4.2"
"Plano","Alamo Smokehouse of Plano #8968","Southern","$","4.1"
"Laredo","Pecos Table of Laredo #8969","Bistro","$$","4.4"
"Lubbock","Lone Star Pit of Lubbock #8970","BBQ","$$$","4.0"
"Garland","Big Tex Grill of Garland #8971","Tex-Mex","$$$$","3.7"
"Irving","Blue Bonnet Kitchen of Irving #8972","Steakhouse","$","4.5"
"Amarillo","Yellow Rose Taqueria of Amarillo #8973","Seafood","$$","4.5"
"Grand Prairie","Alamo Smokehouse of Grand Prairie #8974","Southern","$$$","3.9"
"Brownsville","Pecos Table of Brownsville #8975","Bistro","$$$$","4.6"
"McKinney","Lone Star Pit of McKinney #8976","BBQ","$","4.1"
